id,class,path,fold
31355,6,train/frog/4768.png,1
21309,4,train/ship/1199.png,1
11000,2,train/truck/3315.png,1
654,0,train/airplane/1012.png,0
45034,9,train/automobile/1058.png,0
25101,5,train/horse/3935.png,0
45860,9,train/automobile/1453.png,0
29994,5,train/horse/4046.png,4
3834,0,train/airplane/0620.png,3
14778,2,train/truck/3366.png,4
14611,2,train/truck/1642.png,4
29895,5,train/horse/1807.png,4
19034,3,train/deer/2607.png,4
34957,6,train/frog/3008.png,4
13035,2,train/truck/4827.png,3
27964,5,train/horse/1951.png,2
48384,9,train/automobile/2261.png,3
40562,8,train/dog/0783.png,0
8084,1,train/cat/3016.png,3
10450,2,train/truck/4107.png,0
12453,2,train/truck/1979.png,2
23694,4,train/ship/1358.png,3
8640,1,train/cat/3624.png,3
37489,7,train/bird/1362.png,2
24183,4,train/ship/3369.png,4
48636,9,train/automobile/3045.png,3
8222,1,train/cat/4950.png,3
9078,1,train/cat/2148.png,4
33208,6,train/frog/4237.png,3
18729,3,train/deer/3405.png,3
33080,6,train/frog/1675.png,3
11337,2,train/truck/2910.png,1
43557,8,train/dog/4186.png,3
23554,4,train/ship/3814.png,3
2372,0,train/airplane/2189.png,2
47698,9,train/automobile/1634.png,2
47500,9,train/automobile/2489.png,2
34683,6,train/frog/1231.png,4
14993,2,train/truck/3053.png,4
15674,3,train/deer/3224.png,0
47780,9,train/automobile/4826.png,2
10291,2,train/truck/2509.png,0
1866,0,train/airplane/0431.png,1
33605,6,train/frog/1552.png,3
35208,7,train/bird/4214.png,0
26555,5,train/horse/2513.png,1
4479,0,train/airplane/2479.png,4
31562,6,train/frog/2137.png,1
10458,2,train/truck/2529.png,0
26740,5,train/horse/4910.png,1
25188,5,train/horse/3063.png,0
7252,1,train/cat/0204.png,2
38667,7,train/bird/0106.png,3
3680,0,train/airplane/3681.png,3
8110,1,train/cat/1183.png,3
46311,9,train/automobile/2966.png,1
49009,9,train/automobile/2776.png,4
17014,3,train/deer/4577.png,2
4413,0,train/airplane/1036.png,4
28340,5,train/horse/4749.png,3
44924,8,train/dog/4849.png,4
1572,0,train/airplane/4510.png,1
14327,2,train/truck/2827.png,4
28048,5,train/horse/3095.png,3
24013,4,train/ship/0298.png,4
10907,2,train/truck/0583.png,0
3867,0,train/airplane/2494.png,3
49088,9,train/automobile/1851.png,4
11209,2,train/truck/0928.png,1
10742,2,train/truck/0225.png,0
3690,0,train/airplane/2741.png,3
32304,6,train/frog/0126.png,2
23984,4,train/ship/3356.png,3
25116,5,train/horse/2317.png,0
1490,0,train/airplane/1568.png,1
28452,5,train/horse/1120.png,3
46075,9,train/automobile/1968.png,1
25940,5,train/horse/4028.png,0
2542,0,train/airplane/2478.png,2
10000,2,train/truck/3773.png,0
29943,5,train/horse/1660.png,4
26452,5,train/horse/0370.png,1
48498,9,train/automobile/4116.png,3
40534,8,train/dog/0482.png,0
22740,4,train/ship/2723.png,2
43313,8,train/dog/4653.png,3
37858,7,train/bird/4347.png,2
41149,8,train/dog/0775.png,1
31188,6,train/frog/1286.png,1
26621,5,train/horse/2593.png,1
27273,5,train/horse/4291.png,2
24712,4,train/ship/3896.png,4
42545,8,train/dog/2692.png,2
14220,2,train/truck/3507.png,4
6758,1,train/cat/4304.png,1
37541,7,train/bird/2158.png,2
4609,0,train/airplane/4745.png,4
13539,2,train/truck/0024.png,3
40502,8,train/dog/0750.png,0
42736,8,train/dog/4086.png,2
42847,8,train/dog/1133.png,2
445,0,train/airplane/3286.png,0
15645,3,train/deer/0240.png,0
19427,3,train/deer/3064.png,4
20764,4,train/ship/1068.png,0
2687,0,train/airplane/0246.png,2
13932,2,train/truck/3930.png,3
18268,3,train/deer/0994.png,3
12196,2,train/truck/1093.png,2
36230,7,train/bird/4346.png,1
27093,5,train/horse/0330.png,2
42113,8,train/dog/3107.png,2
31180,6,train/frog/2501.png,1
17087,3,train/deer/1879.png,2
26733,5,train/horse/1641.png,1
31062,6,train/frog/2565.png,1
47907,9,train/automobile/4461.png,2
45015,9,train/automobile/4478.png,0
4934,0,train/airplane/4660.png,4
42815,8,train/dog/4931.png,2
3286,0,train/airplane/0486.png,3
27945,5,train/horse/3732.png,2
17611,3,train/deer/2444.png,2
16945,3,train/deer/2202.png,1
39479,7,train/bird/2479.png,4
47502,9,train/automobile/2113.png,2
32316,6,train/frog/2549.png,2
24937,4,train/ship/0055.png,4
14519,2,train/truck/3745.png,4
5577,1,train/cat/4321.png,0
38173,7,train/bird/2427.png,3
39419,7,train/bird/0181.png,4
40090,8,train/dog/2934.png,0
31925,6,train/frog/2285.png,1
36059,7,train/bird/1666.png,1
41856,8,train/dog/0836.png,1
48988,9,train/automobile/3793.png,3
1038,0,train/airplane/2742.png,1
49974,9,train/automobile/1561.png,4
7755,1,train/cat/0400.png,2
37705,7,train/bird/3964.png,2
46565,9,train/automobile/1686.png,1
17448,3,train/deer/4045.png,2
15945,3,train/deer/1192.png,0
21562,4,train/ship/2137.png,1
29533,5,train/horse/0811.png,4
32193,6,train/frog/0732.png,2
17152,3,train/deer/3086.png,2
43023,8,train/dog/1832.png,3
47478,9,train/automobile/4682.png,2
13574,2,train/truck/0989.png,3
37963,7,train/bird/2093.png,2
12032,2,train/truck/0892.png,2
19475,3,train/deer/3381.png,4
7574,1,train/cat/1323.png,2
34564,6,train/frog/0899.png,4
16697,3,train/deer/3402.png,1
25795,5,train/horse/2616.png,0
5945,1,train/cat/1192.png,0
6459,1,train/cat/2097.png,1
38238,7,train/bird/1201.png,3
18463,3,train/deer/2831.png,3
48750,9,train/automobile/3768.png,3
1842,0,train/airplane/0408.png,1
3776,0,train/airplane/1480.png,3
42785,8,train/dog/2602.png,2
42349,8,train/dog/2812.png,2
3285,0,train/airplane/1508.png,3
14502,2,train/truck/0538.png,4
44438,8,train/dog/3685.png,4
12067,2,train/truck/0653.png,2
2376,0,train/airplane/0846.png,2
43593,8,train/dog/1272.png,3
44288,8,train/dog/1662.png,4
28844,5,train/horse/1500.png,3
15590,3,train/deer/3579.png,0
5340,1,train/cat/3035.png,0
38682,7,train/bird/2712.png,3
15062,3,train/deer/4861.png,0
29216,5,train/horse/4364.png,4
47385,9,train/automobile/1112.png,2
13613,2,train/truck/0844.png,3
1252,0,train/airplane/2977.png,1
2035,0,train/airplane/0973.png,2
4983,0,train/airplane/0274.png,4
18218,3,train/deer/1725.png,3
38084,7,train/bird/3016.png,3
2506,0,train/airplane/4235.png,2
1913,0,train/airplane/0248.png,1
28804,5,train/horse/4299.png,3
44722,8,train/dog/1132.png,4
33158,6,train/frog/0991.png,3
13099,2,train/truck/1678.png,3
27002,5,train/horse/1447.png,2
31129,6,train/frog/2453.png,1
47896,9,train/automobile/4053.png,2
19614,3,train/deer/1631.png,4
25779,5,train/horse/4960.png,0
749,0,train/airplane/1853.png,0
13378,2,train/truck/1628.png,3
15348,3,train/deer/0926.png,0
7416,1,train/cat/4536.png,2
27101,5,train/horse/2568.png,2
5431,1,train/cat/2913.png,0
18938,3,train/deer/3883.png,3
31298,6,train/frog/0930.png,1
17228,3,train/deer/4492.png,2
17879,3,train/deer/1268.png,2
1540,0,train/airplane/1524.png,1
24923,4,train/ship/4173.png,4
22714,4,train/ship/4213.png,2
30509,6,train/frog/0795.png,0
33220,6,train/frog/4707.png,3
19368,3,train/deer/4834.png,4
13258,2,train/truck/1786.png,3
1339,0,train/airplane/0269.png,1
4933,0,train/airplane/1319.png,4
21351,4,train/ship/4095.png,1
20776,4,train/ship/4112.png,0
45538,9,train/automobile/1034.png,0
23456,4,train/ship/4805.png,3
47908,9,train/automobile/4297.png,2
25587,5,train/horse/3289.png,0
19066,3,train/deer/0702.png,4
777,0,train/airplane/4619.png,0
33867,6,train/frog/2494.png,3
3820,0,train/airplane/1955.png,3
45304,9,train/automobile/2858.png,0
10601,2,train/truck/3307.png,0
37254,7,train/bird/2550.png,2
34485,6,train/frog/0577.png,4
43055,8,train/dog/2627.png,3
719,0,train/airplane/3037.png,0
19367,3,train/deer/2455.png,4
1508,0,train/airplane/0943.png,1
47155,9,train/automobile/3758.png,2
48039,9,train/automobile/0629.png,3
12431,2,train/truck/1966.png,2
43933,8,train/dog/0080.png,3
29287,5,train/horse/4080.png,4
11713,2,train/truck/2918.png,1
31259,6,train/frog/3789.png,1
21277,4,train/ship/0789.png,1
32133,6,train/frog/3846.png,2
41196,8,train/dog/2662.png,1
8109,1,train/cat/3185.png,3
21385,4,train/ship/3191.png,1
19117,3,train/deer/1943.png,4
40975,8,train/dog/4106.png,0
31975,6,train/frog/4823.png,1
27371,5,train/horse/4890.png,2
44564,8,train/dog/0899.png,4
35327,7,train/bird/2410.png,0
39686,7,train/bird/0557.png,4
32625,6,train/frog/1599.png,2
33944,6,train/frog/0679.png,3
17362,3,train/deer/1818.png,2
2530,0,train/airplane/3172.png,2
31431,6,train/frog/4006.png,1
45822,9,train/automobile/1802.png,0
43988,8,train/dog/3793.png,3
37375,7,train/bird/4830.png,2
29786,5,train/horse/1303.png,4
10632,2,train/truck/1107.png,0
45664,9,train/automobile/2258.png,0
49767,9,train/automobile/4130.png,4
10200,2,train/truck/3232.png,0
19341,3,train/deer/4271.png,4
40013,8,train/dog/3892.png,0
39611,7,train/bird/1642.png,4
25621,5,train/horse/4307.png,0
16955,3,train/deer/0988.png,1
3167,0,train/airplane/2245.png,3
48643,9,train/automobile/0581.png,3
28937,5,train/horse/1393.png,3
8101,1,train/cat/1232.png,3
16514,3,train/deer/1769.png,1
3583,0,train/airplane/2567.png,3
44700,8,train/dog/3484.png,4
45217,9,train/automobile/2459.png,0
45070,9,train/automobile/3052.png,0
7940,1,train/cat/3726.png,2
45525,9,train/automobile/1604.png,0
48455,9,train/automobile/3415.png,3
44109,8,train/dog/3152.png,4
31610,6,train/frog/3663.png,1
10127,2,train/truck/3466.png,0
32981,6,train/frog/0470.png,2
13225,2,train/truck/3474.png,3
1049,0,train/airplane/2895.png,1
45828,9,train/automobile/2004.png,0
7309,1,train/cat/1461.png,2
24970,4,train/ship/3552.png,4
26440,5,train/horse/2824.png,1
11182,2,train/truck/1503.png,1
27373,5,train/horse/0384.png,2
13753,2,train/truck/4750.png,3
23333,4,train/ship/3989.png,3
33501,6,train/frog/2401.png,3
27987,5,train/horse/1555.png,2
20894,4,train/ship/2693.png,0
45240,9,train/automobile/1845.png,0
22901,4,train/ship/4769.png,2
48836,9,train/automobile/1202.png,3
2869,0,train/airplane/2747.png,2
5102,1,train/cat/4128.png,0
31895,6,train/frog/4137.png,1
12499,2,train/truck/4373.png,2
18329,3,train/deer/4394.png,3
33407,6,train/frog/0979.png,3
16538,3,train/deer/1854.png,1
30618,6,train/frog/1150.png,0
10029,2,train/truck/0125.png,0
44240,8,train/dog/0805.png,4
29437,5,train/horse/2992.png,4
13361,2,train/truck/1475.png,3
36702,7,train/bird/2102.png,1
37945,7,train/bird/3732.png,2
32645,6,train/frog/2142.png,2
25098,5,train/horse/3759.png,0
11252,2,train/truck/2977.png,1
21364,4,train/ship/4400.png,1
46085,9,train/automobile/4870.png,1
43581,8,train/dog/2450.png,3
22606,4,train/ship/1335.png,2
11218,2,train/truck/0797.png,1
10120,2,train/truck/1945.png,0
7723,1,train/cat/1442.png,2
47194,9,train/automobile/1878.png,2
2676,0,train/airplane/0839.png,2
7810,1,train/cat/3894.png,2
12692,2,train/truck/3570.png,2
10381,2,train/truck/3300.png,0
7939,1,train/cat/0607.png,2
45482,9,train/automobile/2021.png,0
23864,4,train/ship/1124.png,3
24995,4,train/ship/2523.png,4
36117,7,train/bird/4753.png,1
7332,1,train/cat/4515.png,2
44222,8,train/dog/4442.png,4
42296,8,train/dog/4486.png,2
48329,9,train/automobile/4394.png,3
31933,6,train/frog/2127.png,1
3593,0,train/airplane/1272.png,3
34270,6,train/frog/0454.png,4
2905,0,train/airplane/2552.png,2
29559,5,train/horse/4885.png,4
19111,3,train/deer/0177.png,4
8010,1,train/cat/4576.png,3
23122,4,train/ship/1280.png,3
33774,6,train/frog/2348.png,3
9509,1,train/cat/3292.png,4
40993,8,train/dog/1497.png,0
49595,9,train/automobile/2738.png,4
8708,1,train/cat/2573.png,3
44252,8,train/dog/0600.png,4
34575,6,train/frog/2067.png,4
47772,9,train/automobile/3557.png,2
43845,8,train/dog/4588.png,3
45388,9,train/automobile/4421.png,0
26869,5,train/horse/0820.png,1
22269,4,train/ship/1245.png,2
5788,1,train/cat/4242.png,0
42970,8,train/dog/0266.png,2
38328,7,train/bird/1605.png,3
44373,8,train/dog/3287.png,4
3376,0,train/airplane/2842.png,3
13146,2,train/truck/2496.png,3
49806,9,train/automobile/4741.png,4
6742,1,train/cat/0411.png,1
32174,6,train/frog/4557.png,2
40352,8,train/dog/2547.png,0
9906,1,train/cat/3054.png,4
49034,9,train/automobile/2607.png,4
6486,1,train/cat/4270.png,1
6317,1,train/cat/1792.png,1
47590,9,train/automobile/4855.png,2
286,0,train/airplane/4671.png,0
24562,4,train/ship/3669.png,4
27130,5,train/horse/3629.png,2
12388,2,train/truck/4033.png,2
45894,9,train/automobile/2693.png,0
46669,9,train/automobile/1302.png,1
6072,1,train/cat/3679.png,1
3026,0,train/airplane/4684.png,3
48182,9,train/automobile/2659.png,3
45961,9,train/automobile/0145.png,0
24189,4,train/ship/3997.png,4
43099,8,train/dog/1678.png,3
32379,6,train/frog/2175.png,2
1352,0,train/airplane/3634.png,1
23077,4,train/ship/3748.png,3
86,0,train/airplane/4102.png,0
31747,6,train/frog/2837.png,1
31008,6,train/frog/3852.png,1
16057,3,train/deer/1788.png,1
10225,2,train/truck/3843.png,0
8397,1,train/cat/0624.png,3
33306,6,train/frog/2804.png,3
3047,0,train/airplane/0586.png,3
25910,5,train/horse/3383.png,0
19813,3,train/deer/2309.png,4
42104,8,train/dog/3029.png,2
980,0,train/airplane/3453.png,0
3024,0,train/airplane/0950.png,3
30317,6,train/frog/0527.png,0
33811,6,train/frog/1948.png,3
17621,3,train/deer/3398.png,2
42399,8,train/dog/1432.png,2
23933,4,train/ship/0080.png,3
47912,9,train/automobile/3320.png,2
36191,7,train/bird/4449.png,1
30204,6,train/frog/3136.png,0
35407,7,train/bird/4606.png,0
23313,4,train/ship/4653.png,3
14594,2,train/truck/1977.png,4
37531,7,train/bird/4371.png,2
1441,0,train/airplane/1420.png,1
36455,7,train/bird/3464.png,1
6650,1,train/cat/4954.png,1
27566,5,train/horse/2733.png,2
3310,0,train/airplane/1614.png,3
27226,5,train/horse/1923.png,2
47073,9,train/automobile/2844.png,2
20911,4,train/ship/4709.png,0
1908,0,train/airplane/3336.png,1
34481,6,train/frog/0270.png,4
36371,7,train/bird/0974.png,1
37967,7,train/bird/3090.png,2
13928,2,train/truck/3683.png,3
44547,8,train/dog/3478.png,4
35094,7,train/bird/3216.png,0
11060,2,train/truck/3973.png,1
40220,8,train/dog/3911.png,0
24346,4,train/ship/1658.png,4
28140,5,train/horse/4642.png,3
8926,1,train/cat/4079.png,3
48567,9,train/automobile/3604.png,3
42892,8,train/dog/2562.png,2
21210,4,train/ship/1304.png,1
23466,4,train/ship/4043.png,3
49186,9,train/automobile/0437.png,4
34052,6,train/frog/1764.png,4
19915,3,train/deer/0252.png,4
9153,1,train/cat/3197.png,4
2598,0,train/airplane/2663.png,2
46335,9,train/automobile/1057.png,1
49417,9,train/automobile/3707.png,4
18006,3,train/deer/3863.png,3
35343,7,train/bird/0813.png,0
19239,3,train/deer/2670.png,4
7368,1,train/cat/0387.png,2
38179,7,train/bird/4475.png,3
46755,9,train/automobile/1430.png,1
21586,4,train/ship/4366.png,1
13925,2,train/truck/0737.png,3
5197,1,train/cat/2035.png,0
34871,6,train/frog/0346.png,4
46745,9,train/automobile/2063.png,1
16228,3,train/deer/2359.png,1
47744,9,train/automobile/3501.png,2
45638,9,train/automobile/0373.png,0
20153,4,train/ship/3565.png,0
24272,4,train/ship/4755.png,4
187,0,train/airplane/3397.png,0
37927,7,train/bird/3704.png,2
28874,5,train/horse/2902.png,3
9015,1,train/cat/3298.png,4
22620,4,train/ship/1592.png,2
1697,0,train/airplane/3402.png,1
48912,9,train/automobile/2386.png,3
23301,4,train/ship/4697.png,3
39620,7,train/bird/3277.png,4
45154,9,train/automobile/3630.png,0
46833,9,train/automobile/2801.png,1
12741,2,train/truck/3747.png,2
16531,3,train/deer/2316.png,1
17050,3,train/deer/0784.png,2
38864,7,train/bird/1124.png,3
7489,1,train/cat/1362.png,2
2774,0,train/airplane/3196.png,2
47164,9,train/automobile/3173.png,2
47017,9,train/automobile/0237.png,2
42622,8,train/dog/2431.png,2
31756,6,train/frog/2019.png,1
13038,2,train/truck/0719.png,3
28567,5,train/horse/3604.png,3
27590,5,train/horse/4855.png,2
49278,9,train/automobile/0102.png,4
46255,9,train/automobile/3229.png,1
6539,1,train/cat/0432.png,1
29408,5,train/horse/1695.png,4
46408,9,train/automobile/3210.png,1
3710,0,train/airplane/1493.png,3
43010,8,train/dog/4576.png,3
16379,3,train/deer/4854.png,1
39475,7,train/bird/3381.png,4
16665,3,train/deer/2719.png,1
8629,1,train/cat/2956.png,3
11554,2,train/truck/1842.png,1
41223,8,train/dog/1867.png,1
12571,2,train/truck/4951.png,2
32252,6,train/frog/0204.png,2
49794,9,train/automobile/4596.png,4
29977,5,train/horse/2059.png,4
26734,5,train/horse/3147.png,1
49886,9,train/automobile/0336.png,4
48494,9,train/automobile/3795.png,3
48080,9,train/automobile/1675.png,3
20005,4,train/ship/4539.png,0
19944,3,train/deer/1262.png,4
22873,4,train/ship/2846.png,2
48777,9,train/automobile/0794.png,3
27436,5,train/horse/4215.png,2
39549,7,train/bird/1077.png,4
7015,1,train/cat/0368.png,2
21396,4,train/ship/2504.png,1
5073,1,train/cat/1307.png,0
10926,2,train/truck/1688.png,0
10418,2,train/truck/0338.png,0
185,0,train/airplane/1890.png,0
45920,9,train/automobile/0415.png,0
29648,5,train/horse/3135.png,4
22147,4,train/ship/4015.png,2
39058,7,train/bird/4514.png,4
33636,6,train/frog/3045.png,3
25579,5,train/horse/2015.png,0
33133,6,train/frog/2754.png,3
49947,9,train/automobile/1546.png,4
25699,5,train/horse/3569.png,0
8535,1,train/cat/1694.png,3
37056,7,train/bird/3017.png,2
39304,7,train/bird/4283.png,4
46582,9,train/automobile/1178.png,1
3205,0,train/airplane/2026.png,3
3933,0,train/airplane/0080.png,3
19900,3,train/deer/1548.png,4
25045,5,train/horse/2687.png,0
11186,2,train/truck/2970.png,1
14224,2,train/truck/2569.png,4
30851,6,train/frog/4929.png,0
45909,9,train/automobile/2343.png,0
46698,9,train/automobile/4383.png,1
40491,8,train/dog/2714.png,0
36988,7,train/bird/0953.png,1
43691,8,train/dog/1119.png,3
27016,5,train/horse/3628.png,2
40298,8,train/dog/1839.png,0
17305,3,train/deer/4238.png,2
17475,3,train/deer/0256.png,2
40230,8,train/dog/2152.png,0
43669,8,train/dog/3729.png,3
41075,8,train/dog/1968.png,1
48071,9,train/automobile/1078.png,3
13530,2,train/truck/0491.png,3
37432,7,train/bird/1080.png,2
14698,2,train/truck/2645.png,4
5940,1,train/cat/4028.png,0
31473,6,train/frog/1135.png,1
24739,4,train/ship/3438.png,4
30857,6,train/frog/4933.png,0
3228,0,train/airplane/0891.png,3
38397,7,train/bird/0624.png,3
44612,8,train/dog/0117.png,4
44282,8,train/dog/1863.png,4
44419,8,train/dog/0181.png,4
26694,5,train/horse/4375.png,1
35537,7,train/bird/1259.png,0
36125,7,train/bird/0639.png,1
31252,6,train/frog/2977.png,1
17464,3,train/deer/2746.png,2
32955,6,train/frog/4224.png,2
21816,4,train/ship/4406.png,1
37421,7,train/bird/0740.png,2
14054,2,train/truck/0769.png,4
43703,8,train/dog/2395.png,3
47651,9,train/automobile/2591.png,2
42201,8,train/dog/4329.png,2
11048,2,train/truck/3606.png,1
30768,6,train/frog/2541.png,0
31482,6,train/frog/3491.png,1
15372,3,train/deer/1367.png,0
21455,4,train/ship/3464.png,1
37322,7,train/bird/2118.png,2
28796,5,train/horse/0543.png,3
13952,2,train/truck/3423.png,3
39670,7,train/bird/0592.png,4
13685,2,train/truck/2780.png,3
46990,9,train/automobile/0020.png,1
37557,7,train/bird/4731.png,2
23610,4,train/ship/3420.png,3
1973,0,train/airplane/0935.png,1
8132,1,train/cat/0227.png,3
49373,9,train/automobile/3287.png,4
16778,3,train/deer/1227.png,1
17740,3,train/deer/2723.png,2
20440,4,train/ship/0712.png,0
44097,8,train/dog/4517.png,4
26184,5,train/horse/4856.png,1
41321,8,train/dog/0447.png,1
46440,9,train/automobile/2824.png,1
37051,7,train/bird/4049.png,2
36278,7,train/bird/0166.png,1
37185,7,train/bird/3046.png,2
6284,1,train/cat/1944.png,1
38451,7,train/bird/1269.png,3
48866,9,train/automobile/3584.png,3
38016,7,train/bird/1172.png,3
18035,3,train/deer/4827.png,3
4762,0,train/airplane/1808.png,4
19217,3,train/deer/4018.png,4
42600,8,train/dog/4652.png,2
12078,2,train/truck/1046.png,2
6340,1,train/cat/2090.png,1
21856,4,train/ship/0836.png,1
37710,7,train/bird/2078.png,2
46852,9,train/automobile/2946.png,1
1481,0,train/airplane/4298.png,1
9069,1,train/cat/1041.png,4
44350,8,train/dog/3725.png,4
36158,7,train/bird/1970.png,1
48633,9,train/automobile/1061.png,3
49746,9,train/automobile/1603.png,4
8542,1,train/cat/0678.png,3
20821,4,train/ship/2890.png,0
16735,3,train/deer/4904.png,1
14578,2,train/truck/0089.png,4
44690,8,train/dog/3533.png,4
41283,8,train/dog/1509.png,1
4881,0,train/airplane/4191.png,4
27514,5,train/horse/1008.png,2
3379,0,train/airplane/0380.png,3
19190,3,train/deer/1100.png,4
35898,7,train/bird/1680.png,0
5614,1,train/cat/4737.png,0
11946,2,train/truck/0614.png,1
45631,9,train/automobile/4742.png,0
38321,7,train/bird/4726.png,3
23581,4,train/ship/2450.png,3
41654,8,train/dog/2156.png,1
26124,5,train/horse/2325.png,1
26004,5,train/horse/0911.png,1
13218,2,train/truck/1725.png,3
35496,7,train/bird/3248.png,0
35360,7,train/bird/3796.png,0
15486,3,train/deer/2750.png,0
23114,4,train/ship/0901.png,3
5652,1,train/cat/2997.png,0
31078,6,train/frog/1669.png,1
42756,8,train/dog/1823.png,2
3112,0,train/airplane/4775.png,3
3347,0,train/airplane/2210.png,3
4032,0,train/airplane/0904.png,4
33927,6,train/frog/4468.png,3
5048,1,train/cat/2081.png,0
31731,6,train/frog/2213.png,1
87,0,train/airplane/1312.png,0
32676,6,train/frog/0839.png,2
19300,3,train/deer/0554.png,4
13032,2,train/truck/3195.png,3
7131,1,train/cat/0806.png,2
31794,6,train/frog/3114.png,1
24442,4,train/ship/1771.png,4
45399,9,train/automobile/3925.png,0
33555,6,train/frog/4388.png,3
45886,9,train/automobile/1726.png,0
17217,3,train/deer/0862.png,2
25146,5,train/horse/4713.png,0
46531,9,train/automobile/2316.png,1
38465,7,train/bird/4797.png,3
28236,5,train/horse/3174.png,3
10679,2,train/truck/1316.png,0
49013,9,train/automobile/0298.png,4
2862,0,train/airplane/3623.png,2
16983,3,train/deer/1408.png,1
8871,1,train/cat/3350.png,3
19564,3,train/deer/0899.png,4
18485,3,train/deer/3493.png,3
21137,4,train/ship/2976.png,1
23244,4,train/ship/3792.png,3
29777,5,train/horse/1325.png,4
46758,9,train/automobile/4304.png,1
40247,8,train/dog/2147.png,0
16553,3,train/deer/1540.png,1
35371,7,train/bird/1535.png,0
13244,2,train/truck/3792.png,3
7227,1,train/cat/3483.png,2
28344,5,train/horse/0664.png,3
19557,3,train/deer/3043.png,4
17528,3,train/deer/1533.png,2
30137,6,train/frog/3019.png,0
15459,3,train/deer/2814.png,0
20782,4,train/ship/0976.png,0
3016,0,train/airplane/1172.png,3
19566,3,train/deer/1494.png,4
48239,9,train/automobile/2312.png,3
5932,1,train/cat/0818.png,0
18080,3,train/deer/1675.png,3
44637,8,train/dog/2125.png,4
23225,4,train/ship/3474.png,3
47649,9,train/automobile/3169.png,2
38398,7,train/bird/2068.png,3
43157,8,train/dog/1692.png,3
1841,0,train/airplane/0116.png,1
27190,5,train/horse/2954.png,2
24827,4,train/ship/1275.png,4
34148,6,train/frog/0394.png,4
16587,3,train/deer/4984.png,1
1831,0,train/airplane/4395.png,1
35539,7,train/bird/1109.png,0
15741,3,train/deer/4454.png,0
44058,8,train/dog/4514.png,4
18966,3,train/deer/0528.png,3
22868,4,train/ship/1704.png,2
29058,5,train/horse/4514.png,4
16901,3,train/deer/4728.png,1
36394,7,train/bird/3553.png,1
8241,1,train/cat/1654.png,3
9982,1,train/cat/1305.png,4
9834,1,train/cat/0449.png,4
44756,8,train/dog/4673.png,4
22275,4,train/ship/3601.png,2
37216,7,train/bird/2358.png,2
21764,4,train/ship/4253.png,1
42642,8,train/dog/0521.png,2
19075,3,train/deer/0016.png,4
21951,4,train/ship/1805.png,1
28776,5,train/horse/1480.png,3
25461,5,train/horse/4494.png,0
34101,6,train/frog/1630.png,4
39239,7,train/bird/2670.png,4
37743,7,train/bird/1396.png,2
42429,8,train/dog/1798.png,2
24429,4,train/ship/4925.png,4
17525,3,train/deer/2893.png,2
28462,5,train/horse/4101.png,3
30680,6,train/frog/1347.png,0
31261,6,train/frog/0468.png,1
10726,2,train/truck/2474.png,0
2591,0,train/airplane/2222.png,2
28077,5,train/horse/3748.png,3
22191,4,train/ship/4886.png,2
44062,8,train/dog/0441.png,4
9133,1,train/cat/1018.png,4
31990,6,train/frog/0020.png,1
8606,1,train/cat/4643.png,3
42963,8,train/dog/2093.png,2
44188,8,train/dog/1089.png,4
21625,4,train/ship/4171.png,1
25213,5,train/horse/1214.png,0
38214,7,train/bird/2162.png,3
23717,4,train/ship/0999.png,3
10845,2,train/truck/2042.png,0
23151,4,train/ship/4361.png,3
18106,3,train/deer/1153.png,3
22294,4,train/ship/1611.png,2
23916,4,train/ship/3171.png,3
31664,6,train/frog/2748.png,1
42319,8,train/dog/0329.png,2
49180,9,train/automobile/0210.png,4
15149,3,train/deer/1848.png,0
19928,3,train/deer/0786.png,4
24030,4,train/ship/0941.png,4
36559,7,train/bird/3856.png,1
36880,7,train/bird/0250.png,1
15889,3,train/deer/0863.png,0
10274,2,train/truck/2498.png,0
49900,9,train/automobile/1548.png,4
9044,1,train/cat/2416.png,4
43517,8,train/dog/3643.png,3
30698,6,train/frog/3206.png,0
44599,8,train/dog/1121.png,4
29086,5,train/horse/2103.png,4
31037,6,train/frog/2732.png,1
10231,2,train/truck/2803.png,0
32879,6,train/frog/1268.png,2
3383,0,train/airplane/1083.png,3
22374,4,train/ship/0195.png,2
44187,8,train/dog/4989.png,4
24691,4,train/ship/3406.png,4
31797,6,train/frog/1111.png,1
35748,7,train/bird/1279.png,0
44520,8,train/dog/0663.png,4
32967,6,train/frog/3090.png,2
31738,6,train/frog/0861.png,1
37411,7,train/bird/0003.png,2
19457,3,train/deer/1917.png,4
48223,9,train/automobile/0040.png,3
17204,3,train/deer/3958.png,2
29416,5,train/horse/1088.png,4
39927,7,train/bird/3869.png,4
34364,6,train/frog/0667.png,4
42288,8,train/dog/1733.png,2
49018,9,train/automobile/2669.png,4
39022,7,train/bird/3455.png,4
42211,8,train/dog/4219.png,2
11943,2,train/truck/1456.png,1
45108,9,train/automobile/2115.png,0
9631,1,train/cat/4774.png,4
8498,1,train/cat/4116.png,3
45385,9,train/automobile/1761.png,0
19996,3,train/deer/4172.png,4
31865,6,train/frog/4438.png,1
12389,2,train/truck/3460.png,2
2681,0,train/airplane/3370.png,2
22921,4,train/ship/1143.png,2
29163,5,train/horse/2079.png,4
2867,0,train/airplane/0978.png,2
244,0,train/airplane/0942.png,0
44133,8,train/dog/1018.png,4
16874,3,train/deer/2000.png,1
6248,1,train/cat/3355.png,1
